0.008572	0.027167	0.027371	0.031453	0.022882	15.788922	30.862206	0.669866	0.0896657	433518	352211	831458
0.002276	0.022720	0.021979	0.021582	0.023858	0.014377	0.277332	0.218813	0.062984	434598	354555	836249
0.005143	0.019311	0.023118	0.021882	0.016739	435.591266	0.534421	0.112792	0.112154	437775	357442	842914
0.015934	0.009714	0.039155	0.001747	0.017681	488.766315	202.294318	0.573211	0.537732	421170	346906	816529
0.006583	0.017265	0.026003	0.013974	0.020557	9.431970	46.140217	0.203172	0.102026	437838	355699	839703
0.003167	0.029527	0.023313	0.031111	0.027944	368.212227	12.963315	0.0548687	0.0437777	434458	355984	838840
0.008242	0.027071	0.026763	0.022950	0.031192	122.959026	153.138811	0.121199	0.0685413	433944	353855	834685
0.019217	0.021545	0.055654	0.031153	0.011936	109.170347	22.329643	0.399882	0.327703	424400	348189	820239
0.007705	0.038994	0.021798	0.035141	0.042847	0.236785	3.015288	0.111196	0.063405	432616	353417	833321
0.012336	0.153139	0.035580	0.146971	0.159307	1.982378	15.230987	0.115212	0.03206	435865	356219	839859
0.012234	0.029970	0.064404	0.036087	0.023853	0.652556	5.352403	0.31304	0.202829	436134	356974	841363
0.009581	0.045530	0.024773	0.040740	0.050320	1.954466	20.031468	0.168066	0.026227	435537	354616	836752
0.005305	0.032599	0.006830	0.029947	0.035252	0.720500	3.424506	0.0639653	0.0456607	433342	354437	835515
0.004868	0.052579	0.022704	0.050145	0.055013	0.872413	0.205304	0.160155	0.0797793	437334	356337	840683
0.008338	0.038160	0.023134	0.033991	0.042328	0.674729	28.320201	0.137725	0.0444943	433002	357115	840319
0.008553	0.028802	0.025951	0.033078	0.024526	3.838008	219.991799	0.384166	0.141586	434808	354937	837049
0.015737	0.043049	0.049426	0.050917	0.035181	3.296452	15.138160	0.237977	0.163021	436087	353007	833987
0.007298	0.129841	0.024690	0.126192	0.133490	1244.483327	584.985511	0.241705	0.023946	466254	360976	860787
0.009968	0.022870	0.027757	0.017886	0.027854	1.020119	0.386300	0.167879	0.0237043	460421	359881	856489
0.009472	0.124079	0.024583	0.119343	0.128815	56.097990	65.245847	0.170566	0.0779	457102	356251	848343
0.007150	0.038389	0.008014	0.041964	0.034814	19.190006	24.990603	0.363959	0.054853	461136	362790	862247
0.008301	0.014221	0.008240	0.010070	0.018371	1.719599	0.485305	0.106757	0.0194783	458973	359390	855004
0.009151	0.066720	0.007909	0.062145	0.071296	0.975095	15.506417	0.257166	0.0706297	465222	362229	862765
0.011393	0.027712	0.020479	0.033408	0.022015	7.681223	2.247077	0.355021	0.02792	464654	361005	860218
0.011866	0.059586	0.031404	0.053653	0.065519	81.709018	49.989381	0.183258	0.0407557	462233	358947	855406
0.007069	0.033388	0.030869	0.029853	0.036923	177.466140	23.032264	0.14498	0.0277877	462837	358649	855080
0.098030	0.071233	0.044181	0.022218	0.120248	1.586370	4.726640	0.470983	0.17689	475154	352253	847340
0.092260	0.074094	0.037420	0.120224	0.027964	5.290198	0.074145	0.629754	0.209843	474459	357603	857399
0.094178	0.087222	0.036891	0.134312	0.040133	30.162537	4.222979	0.312067	0.129565	472460	354203	850155
0.095721	0.126950	0.039088	0.079089	0.174810	1.777861	0.092326	0.2669	0.17256	471797	353145	847885
0.097040	0.070051	0.051590	0.118571	0.021531	33.080493	47.739141	0.493884	0.184281	475992	351959	847084
0.127696	0.417802	0.119798	0.353954	0.481650	2.412852	1.187653	0.712324	0.0585227	463079	352165	842805
0.132202	0.371678	0.121295	0.437779	0.305577	0.754829	1.565850	0.161803	0.202276	466096	355467	850237
0.131404	0.409224	0.124028	0.343522	0.474926	2.898700	0.119436	1.09549	0.0589483	462641	355142	848333
0.129765	0.434251	0.120691	0.369368	0.499133	7.305617	0.373253	0.628514	0.0801267	468009	354935	849899
0.012073	0.030847	0.032172	0.024811	0.036884	0.498051	12.611044	1.20587	0.138718	453723	355027	844749
0.132224	0.450245	0.122344	0.516358	0.384133	0.236278	0.062158	0.234399	0.130181	468344	356872	853732
0.097547	0.152723	0.053406	0.201496	0.103949	6.640110	10.239732	0.351624	0.136589	472648	352068	846110
0.100843	0.082530	0.051517	0.132952	0.032109	15.687211	41.011855	0.289037	0.20296	478398	354537	852913
0.093522	0.078908	0.042425	0.125670	0.032147	1.007434	0.031471	0.366693	0.071843	474498	353972	850442
0.101370	0.090982	0.045437	0.040297	0.141667	0.035360	2.035640	0.432945	0.0691487	473955	350851	844204
0.097709	0.121078	0.039590	0.072223	0.169932	2.364778	0.234004	0.382569	0.144779	471441	352675	846854
0.130800	0.369229	0.119342	0.303829	0.434629	1.942586	1.195996	0.748587	0.0680587	465636	352751	844896
0.009136	0.020179	0.036700	0.015611	0.024747	0.808659	10.568714	1.07782	0.0890243	459556	352943	842998
0.131883	0.413420	0.121917	0.479361	0.347478	4.282456	1.445817	0.050159	0.189709	469250	357742	855712
0.136465	0.358571	0.124257	0.290338	0.426804	73.691925	1.917308	0.962043	0.051662	463994	355568	849629
